cells,Gen1,Gen2,Gen3,Gen 4,Gen 5
A7940,0,0,0,0,0
A7941,9.16201161000583,0,3.01771667252281,6.07143081403291,0
A7942,0,0,0,0,0
A7943,0,0,0,0,0
A7944,6.07143081403291,0,4.03157938384363,6.07143081403291,0
A7945,0,1.0019582262109,0,0,0
A7946,0,0,0,0,0
A7947,0,0,0,0,0
A7948,0,0,0,0,0
A7949,0,1.0019582262109,0,0,0
A7950,0,0,0,0,3.01771667252281
A7951,51.9278572837764,41.1346897127612,41.1346897127612,56.8748711273355,19.7420296561744
A7952,0,0,0,0,0
A7953,0,0,0,0,0
A7954,0,0,0,0,0
A7955,0,0,0,0,0
A7956,0,0,0,0,0
A7957,0,0,0,0,0
A7958,0,0,0,0,0
A7959,0,0,0,0,0
A7960,0,0,0,0,0
A7961,0,0,0,0,0
A7962,0,0,0,0,0
A7963,0,0,3.01771667252281,0,0
A7964,0,0,0,0,0
A7965,0,0,0,0,0
A7966,0,0,0,0,0
A7967,2.00785343002263,4.03157938384363,0,4.03157938384363,0
A7968,0,0,0,0,0
A7969,26.3064918931888,0,16.5218614112182,1.0019582262109,0
A7970,0,0,1.0019582262109,1.0019582262109,0
A7971,0,3.01771667252281,0,0,0
A7972,0,0,0,0,0
A7973,0,0,0,0,0
A7974,0,0,0,2.00785343002263,0
A7975,0,0,0,0,0
A7976,0,0,1.0019582262109,0,0
A7977,1.0019582262109,3.01771667252281,1.0019582262109,2.00785343002263,0
A7978,1.0019582262109,1.0019582262109,0,0,0
A7979,0,0,1.0019582262109,0,0
A7980,3.01771667252281,5.04947336903132,3.01771667252281,3.01771667252281,1.0019582262109
A7981,0,0,0,0,0
A7982,0,0,0,1.0019582262109,0
A7983,0,1.0019582262109,1.0019582262109,2.00785343002263,0
A7984,0,0,0,0,0
A7985,0,0,3.01771667252281,0,0
A7986,0,0,0,0,1.0019582262109
A7987,1.0019582262109,0,0,0,0
A7988,3.01771667252281,0,1.0019582262109,2.00785343002263,0
A7989,4.03157938384363,7.09748429180284,1.0019582262109,7.09748429180284,3.01771667252281
A7990,5.04947336903132,7.09748429180284,3.01771667252281,2.00785343002263,3.01771667252281
A7991,2.00785343002263,3.01771667252281,2.00785343002263,0,2.00785343002263
A7992,0,3.01771667252281,1.0019582262109,1.0019582262109,0
A7993,0,0,0,1.0019582262109,0
A7994,0,2.00785343002263,1.0019582262109,0,1.0019582262109
A7995,0,0,0,0,0
A7996,2.00785343002263,5.04947336903132,1.0019582262109,3.01771667252281,0
A7997,0,1.0019582262109,1.0019582262109,2.00785343002263,1.0019582262109
A7998,0,0,1.0019582262109,0,1.0019582262109
A7999,1.0019582262109,0,0,0,0
A8000,1.0019582262109,1.0019582262109,0,0,1.0019582262109
A8001,1.0019582262109,1.0019582262109,1.0019582262109,2.00785343002263,0
A8002,0,0,0,0,0
A8003,2.00785343002263,6.07143081403291,3.01771667252281,10.2005525880831,3.01771667252281
A8004,0,0,0,0,0
A8005,2.00785343002263,5.04947336903132,0,3.01771667252281,0
A8006,1.0019582262109,0,0,3.01771667252281,0
A8007,0,2.00785343002263,0,1.0019582262109,1.0019582262109
A8008,0,0,0,0,0
A8009,0,0,0,0,0
A8010,0,0,2.00785343002263,0,0
A8011,0,154.504965598786,0,0,0
A8012,0,6.07143081403291,1.0019582262109,0,1.0019582262109
A8013,0,7.09748429180284,0,5.04947336903132,0
A8014,0,0,0,0,0
A8015,0,0,0,0,0
A8016,0,1.0019582262109,1.0019582262109,0,0
A8017,0,0,0,1.0019582262109,0
A8018,0,0,0,0,0
A8019,1.0019582262109,0,0,0,0
A8020,10.2005525880831,4.03157938384363,5.04947336903132,7.09748429180284,2.00785343002263
A8021,0,0,0,0,0
A8022,1.0019582262109,0,0,0,0
A8023,0,0,0,0,0
A8024,0,2.00785343002263,1.0019582262109,1.0019582262109,6.07143081403291
A8025,1.0019582262109,2.00785343002263,1.0019582262109,1.0019582262109,1.0019582262109
A8026,1.0019582262109,3.01771667252281,0,1.0019582262109,0
A8027,2.00785343002263,0,0,0,0
A8028,0,0,0,0,0
A8029,0,0,0,1.0019582262109,1.0019582262109
A8030,0,0,0,0,0
A8031,1.0019582262109,2.00785343002263,1.0019582262109,1.0019582262109,0
A8032,1.0019582262109,0,1.0019582262109,2.00785343002263,1.0019582262109
A8033,1.0019582262109,2.00785343002263,0,1.0019582262109,0
A8034,0,5.04947336903132,2.00785343002263,2.00785343002263,0
A8035,0,0,0,0,0
A8036,0,2.00785343002263,2.00785343002263,4.03157938384363,0
A8037,2.00785343002263,1.0019582262109,1.0019582262109,4.03157938384363,0
A8038,0,1.0019582262109,3.01771667252281,3.01771667252281,2.00785343002263
A8039,1.0019582262109,0,0,1.0019582262109,0
A8040,1.0019582262109,2.00785343002263,0,1.0019582262109,1.0019582262109
A8041,0,0,1.0019582262109,0,0
A8042,1.0019582262109,20.8244837002118,2.00785343002263,4.03157938384363,0
A8043,3.01771667252281,3.01771667252281,1.0019582262109,7.09748429180284,0
A8044,0,3.01771667252281,1.0019582262109,2.00785343002263,0
A8045,0,0,0,0,0
A8046,0,4.03157938384363,0,1.0019582262109,4.03157938384363
A8047,2.00785343002263,0,0,1.0019582262109,1.0019582262109
A8048,1.0019582262109,1.0019582262109,0,1.0019582262109,0
A8049,0,1.0019582262109,0,1.0019582262109,0
A8050,0,0,1.0019582262109,2.00785343002263,0
A8051,0,1.0019582262109,0,0,0
A8052,0,0,0,0,0
A8053,2.00785343002263,4.03157938384363,0,1.0019582262109,0
A8054,0,1.0019582262109,0,7.09748429180284,0
A8055,1.0019582262109,1.0019582262109,0,3.01771667252281,1.0019582262109
A8056,0,0,0,1.0019582262109,0
A8057,3.01771667252281,2.00785343002263,0,2.00785343002263,0
A8058,1.0019582262109,2.00785343002263,2.00785343002263,7.09748429180284,0
A8059,1.0019582262109,0,0,0,0
A8060,0,0,0,0,0
A8061,2.00785343002263,10.2005525880831,0,4.03157938384363,0
A8062,0,0,0,0,0
A8063,0,0,1.0019582262109,2.00785343002263,1.0019582262109
A8064,0,4.03157938384363,4.03157938384363,14.3973678906563,0
A8065,0,2.00785343002263,0,2.00785343002263,0
A8066,1.0019582262109,7.09748429180284,3.01771667252281,3.01771667252281,4.03157938384363
A8067,0,0,0,0,0
A8068,3.01771667252281,7.09748429180284,2.00785343002263,8.12766676853256,3.01771667252281
A8069,0,0,0,0,0
A8070,0,0,0,0,0
A8071,1.0019582262109,1.0019582262109,0,0,0
A8072,0,0,0,0,0
A8073,1.0019582262109,1.0019582262109,0,0,1.0019582262109
A8074,0,0,0,0,0
A8075,21.9115341658633,1.0019582262109,12.2903601117083,12.2903601117083,2.00785343002263
A8076,0,0,0,0,0
A8077,4.03157938384363,6.07143081403291,0,8.12766676853256,1.0019582262109
A8078,1.0019582262109,0,0,2.00785343002263,0
A8079,25.2006586401926,0,7.09748429180284,10.2005525880831,0
A8080,0,0,0,0,0
A8081,18.6641333268705,0,1.0019582262109,4.03157938384363,1.0019582262109
A8082,0,1.0019582262109,0,1.0019582262109,0
A8083,0,0,0,0,1.0019582262109
A8084,1.0019582262109,1.0019582262109,1.0019582262109,3.01771667252281,0
A8085,1.0019582262109,0,3.01771667252281,2.00785343002263,0
A8086,0,1.0019582262109,1.0019582262109,2.00785343002263,0
A8087,1.0019582262109,1.0019582262109,0,3.01771667252281,3.01771667252281
A8088,1.0019582262109,0,0,0,1.0019582262109
A8089,1.0019582262109,0,2.00785343002263,0,0
A8090,0,3.01771667252281,0,1.0019582262109,0
A8091,0,0,0,3.01771667252281,6.07143081403291
A8092,0,0,0,0,0
A8093,1.0019582262109,0,0,0,0
A8094,1.0019582262109,1.0019582262109,0,1.0019582262109,0
A8095,0,9.16201161000583,1.0019582262109,1.0019582262109,4.03157938384363
A8096,0,3.01771667252281,1.0019582262109,5.04947336903132,0
A8097,4.03157938384363,0,1.0019582262109,6.07143081403291,1.0019582262109
A8098,0,3.01771667252281,0,0,0
A8099,0,0,0,0,0
A8100,0,0,0,1.0019582262109,0
A8101,0,1.0019582262109,0,1.0019582262109,0
A8102,0,5.04947336903132,0,2.00785343002263,1.0019582262109
A8103,0,0,0,0,0
A8104,0,0,0,0,0
A8105,0,0,2.00785343002263,2.00785343002263,2.00785343002263
A8106,0,1.0019582262109,0,0,0
A8107,1.0019582262109,2.00785343002263,2.00785343002263,2.00785343002263,0
A8108,1.0019582262109,0,0,0,0
A8109,0,0,0,0,0
A8110,1.0019582262109,0,1.0019582262109,2.00785343002263,0
A8111,0,1.0019582262109,0,1.0019582262109,1.0019582262109
A8112,0,0,0,0,0
A8113,2.00785343002263,2.00785343002263,0,2.00785343002263,1.0019582262109
A8114,0,0,0,1.0019582262109,0
A8115,0,1.0019582262109,1.0019582262109,1.0019582262109,1.0019582262109
A8116,0,0,0,0,0
A8117,0,0,0,0,0
A8118,1.0019582262109,1.0019582262109,1.0019582262109,3.01771667252281,2.00785343002263
A8119,3.01771667252281,1.0019582262109,2.00785343002263,9.16201161000583,0
A8120,0,0,0,1.0019582262109,0
A8121,0,3.01771667252281,2.00785343002263,4.03157938384363,4.03157938384363
A8122,0,4.03157938384363,6.07143081403291,5.04947336903132,2.00785343002263
A8123,0,0,0,0,0
A8124,0,0,1.0019582262109,1.0019582262109,0
A8125,2.00785343002263,0,1.0019582262109,2.00785343002263,1.0019582262109
A8126,0,0,2.00785343002263,2.00785343002263,4.03157938384363
A8127,0,1.0019582262109,1.0019582262109,0,0
A8128,0,0,0,0,0
A8129,1.0019582262109,0,6.07143081403291,2.00785343002263,2.00785343002263
A8130,0,0,0,0,0
A8131,0,0,0,0,0
A8132,1.0019582262109,1.0019582262109,0,0,0
A8133,0,0,0,0,0
A8134,8.12766676853256,0,4.03157938384363,12.2903601117083,1.0019582262109
A8135,3.01771667252281,4.03157938384363,3.01771667252281,4.03157938384363,2.00785343002263
A8136,3.01771667252281,1.0019582262109,4.03157938384363,3.01771667252281,3.01771667252281
A8137,0,0,0,0,0
A8138,0,0,0,0,0
A8139,1.0019582262109,0,3.01771667252281,3.01771667252281,2.00785343002263
A8140,0,2.00785343002263,0,0,0
A8141,0,0,0,0,0
A8142,0,0,0,0,0
A8143,0,0,0,0,0
A8144,0,1.0019582262109,0,0,0
A8145,0,0,0,2.00785343002263,0
A8146,1.0019582262109,0,0,3.01771667252281,0
A8147,0,1.0019582262109,0,4.03157938384363,1.0019582262109
A8148,0,0,0,0,0
A8149,5.04947336903132,1.0019582262109,1.0019582262109,5.04947336903132,0
A8150,5.04947336903132,1.0019582262109,4.03157938384363,12.2903601117083,5.04947336903132
A8151,1.0019582262109,0,0,1.0019582262109,0
A8152,0,0,0,0,0
A8153,0,0,0,0,0
A8154,0,0,0,0,0
A8155,7.09748429180284,16.5218614112182,13.3416962915876,8.12766676853256,4.03157938384363
A8156,5.04947336903132,0,1.0019582262109,9.16201161000583,0
A8157,0,0,0,0,0
A8158,0,0,0,0,0
A8159,0,0,0,0,0
A8160,0,0,0,0,0
A8161,2.00785343002263,5.04947336903132,0,3.01771667252281,0
A8162,0,0,0,0,0
A8163,0,0,0,0,0
A8164,0,1.0019582262109,1.0019582262109,4.03157938384363,0
A8165,0,5.04947336903132,2.00785343002263,0,0
A8166,1.0019582262109,0,0,0,0
A8167,0,0,0,0,0
A8168,0,0,0,0,0
A8169,0,0,0,1.0019582262109,0
A8170,0,0,0,0,0
A8171,0,0,0,0,0
A8172,0,0,0,0,0
A8173,0,2.00785343002263,0,0,0
A8174,0,2.00785343002263,0,1.0019582262109,0
A8175,0,0,0,0,0
A8176,0,0,0,1.0019582262109,0
A8177,0,1.0019582262109,1.0019582262109,0,0
A8178,0,0,0,0,0
A8179,0,1.0019582262109,0,0,0
A8180,0,0,0,0,3.01771667252281
A8181,0,1.0019582262109,0,2.00785343002263,0
A8182,0,0,0,2.00785343002263,0
A8183,1.0019582262109,4.03157938384363,0,3.01771667252281,1.0019582262109
A8184,0,0,0,0,0
A8185,0,0,0,0,0
A8186,0,0,0,0,0
A8187,0,0,0,0,0
A8188,0,3.01771667252281,0,0,1.0019582262109
A8189,1.0019582262109,2.00785343002263,1.0019582262109,0,7.09748429180284
A8190,0,0,0,0,11.2433238873179
A8191,0,0,1.0019582262109,0,8.12766676853256
A8192,2.00785343002263,12.2903601117083,1.0019582262109,8.12766676853256,9.16201161000583
A8193,2.00785343002263,0,1.0019582262109,0,2.00785343002263
A8194,0,1.0019582262109,0,0,0
A8195,0,2.00785343002263,0,0,0
A8196,3.01771667252281,4.03157938384363,2.00785343002263,4.03157938384363,3.01771667252281
A8197,1.0019582262109,2.00785343002263,2.00785343002263,0,0
A8198,1.0019582262109,2.00785343002263,2.00785343002263,3.01771667252281,2.00785343002263
A8199,3.01771667252281,4.03157938384363,2.00785343002263,4.03157938384363,0
A8200,0,0,0,0,0
A8201,1.0019582262109,0,2.00785343002263,8.12766676853256,1.0019582262109
A8202,0,0,0,0,2.00785343002263
A8203,0,0,0,0,0
A8204,0,5.04947336903132,0,5.04947336903132,0
A8205,0,2.00785343002263,0,0,1.0019582262109
A8206,0,0,1.0019582262109,2.00785343002263,0
A8207,0,0,0,0,0
A8208,0,0,0,0,0
A8209,2.00785343002263,0,1.0019582262109,2.00785343002263,1.0019582262109
A8210,0,0,0,0,0
A8211,0,0,0,0,0
A8212,2.00785343002263,2.00785343002263,0,1.0019582262109,0
A8213,0,0,0,1.0019582262109,0
A8214,0,0,0,0,1.0019582262109
A8215,0,0,0,0,0
A8216,1.0019582262109,2.00785343002263,0,3.01771667252281,1.0019582262109
A8217,1.0019582262109,2.00785343002263,1.0019582262109,2.00785343002263,0
A8218,0,0,0,1.0019582262109,0
A8219,1.0019582262109,0,0,0,0
A8220,0,8.12766676853256,0,1.0019582262109,1.0019582262109
A8221,0,0,1.0019582262109,0,0
A8222,0,0,0,1.0019582262109,0
A8223,2.00785343002263,0,1.0019582262109,5.04947336903132,2.00785343002263
A8224,0,0,0,1.0019582262109,0
A8225,1.0019582262109,2.00785343002263,2.00785343002263,1.0019582262109,1.0019582262109
A8226,0,0,0,0,0
A8227,1.0019582262109,0,0,0,0
A8228,1.0019582262109,0,0,0,0
A8229,0,0,0,0,0
A8230,0,0,0,0,0
A8231,0,0,0,0,0
A8232,0,0,2.00785343002263,0,1.0019582262109
A8233,39.9630629537438,0,1.0019582262109,0,0
A8234,0,0,0,0,0
A8235,4.03157938384363,11.2433238873179,1.0019582262109,2.00785343002263,0
A8236,0,0,0,0,0
A8237,0,0,0,0,0
A8238,1.0019582262109,2.00785343002263,1.0019582262109,1.0019582262109,0
A8239,1.0019582262109,1.0019582262109,2.00785343002263,4.03157938384363,0
A8240,0,3.01771667252281,2.00785343002263,5.04947336903132,4.03157938384363
A8241,0,0,0,0,0
A8242,0,0,0,0,0
A8243,0,0,0,0,0
A8244,0,0,0,0,0
A8245,0,0,0,0,0
A8246,0,0,0,0,0
A8247,0,0,0,0,0
A8248,0,0,0,0,0
A8249,0,0,0,0,0
A8250,0,0,0,0,0
A8251,0,0,0,0,0
A8252,0,0,0,1.0019582262109,0
A8253,0,0,0,0,0
A8254,0,0,0,0,0
A8255,0,0,1.0019582262109,2.00785343002263,1.0019582262109
A8256,0,0,0,0,0
A8257,0,0,0,0,0
A8258,0,0,0,0,0
A8259,0,0,0,0,0
A8260,0,0,0,0,0
A8261,0,0,0,0,0
A8262,0,0,0,0,0
A8263,0,0,0,0,0
A8264,0,10.2005525880831,1.0019582262109,7.09748429180284,4.03157938384363
A8265,0,1.0019582262109,1.0019582262109,1.0019582262109,0
A8266,1.0019582262109,3.01771667252281,1.0019582262109,4.03157938384363,0
A8267,3.01771667252281,5.04947336903132,3.01771667252281,4.03157938384363,1.0019582262109
A8268,1.0019582262109,1.0019582262109,0,3.01771667252281,0
A8269,2.00785343002263,9.16201161000583,4.03157938384363,14.3973678906563,4.03157938384363
A8270,0,0,0,0,1.0019582262109
A8271,5.04947336903132,10.2005525880831,2.00785343002263,10.2005525880831,2.00785343002263
A8272,0,0,0,0,0
A8273,1.0019582262109,0,0,7.09748429180284,2.00785343002263
A8274,0,0,0,1.0019582262109,0
A8275,0,0,0,0,0
A8276,1.0019582262109,0,0,0,0
A8277,1.0019582262109,3.01771667252281,0,0,0
A8278,1.0019582262109,2.00785343002263,9.16201161000583,4.03157938384363,1.0019582262109
A8279,0,1.0019582262109,1.0019582262109,7.09748429180284,0
A8280,0,0,0,0,0
A8281,0,1.0019582262109,1.0019582262109,0,0
A8282,1.0019582262109,4.03157938384363,3.01771667252281,3.01771667252281,0
A8283,2.00785343002263,0,1.0019582262109,1.0019582262109,2.00785343002263
A8284,6.07143081403291,7.09748429180284,0,3.01771667252281,1.0019582262109
A8285,0,0,0,0,0
A8286,0,0,0,0,0
A8287,0,0,0,0,0
A8288,0,0,0,0,0
A8289,0,0,0,0,0
A8290,1.0019582262109,0,2.00785343002263,1.0019582262109,15.4574108131603
A8291,0,0,1.0019582262109,0,7.09748429180284
A8292,0,0,0,0,0
A8293,1.0019582262109,0,0,0,0
A8294,0,0,0,0,0
A8295,0,0,0,0,0
A8296,0,0,0,0,0
A8297,0,0,0,0,0
A8298,0,0,0,0,0
A8299,0,0,0,0,0
A8300,0,0,0,0,0
A8301,0,0,0,0,0
A8302,0,0,0,0,0
A8303,0,0,0,0,0
A8304,0,0,0,0,0
A8305,0,0,0,0,0
A8306,1.0019582262109,1.0019582262109,0,0,6.07143081403291
A8307,0,0,0,0,0
A8308,0,0,0,0,0
A8309,0,0,0,0,0
A8310,0,0,0,0,0
A8311,0,0,0,0,0
A8312,0,1.0019582262109,1.0019582262109,2.00785343002263,17.5907564923013
A8313,0,0,0,0,0
A8314,0,0,0,0,0
A8315,0,0,0,0,0
A8316,0,0,0,0,0
A8317,0,0,0,0,0
A8318,0,0,0,0,0
A8319,0,0,0,0,0
A8320,0,0,0,0,0
A8321,0,0,0,0,0
A8322,0,0,0,0,0
A8323,0,0,0,0,0
A8324,1.0019582262109,0,0,0,0
A8325,0,0,0,0,0
A8326,0,0,0,0,0
A8327,0,0,0,0,0
A8328,0,0,0,0,0
A8329,0,0,0,0,0
A8330,7.09748429180284,11.2433238873179,2.00785343002263,9.16201161000583,6.07143081403291
A8331,0,0,0,2.00785343002263,2.00785343002263
A8332,0,0,0,0,0
A8333,0,0,0,0,0
A8334,3.01771667252281,0,4.03157938384363,1.0019582262109,0
A8335,0,0,0,0,0
A8336,0,0,0,0,0
A8337,6.07143081403291,23.0032202551964,7.09748429180284,9.16201161000583,2.00785343002263
A8338,1.0019582262109,2.00785343002263,0,0,1.0019582262109
A8339,0,0,0,0,1.0019582262109
A8340,0,0,0,0,0
A8341,1.0019582262109,0,0,0,0
A8342,1.0019582262109,2.00785343002263,2.00785343002263,2.00785343002263,0
A8343,2.00785343002263,1.0019582262109,0,2.00785343002263,0
A8344,3.01771667252281,0,0,0,0
A8345,0,0,1.0019582262109,1.0019582262109,0
A8346,0,0,0,0,1.0019582262109
A8347,0,0,0,0,1.0019582262109
A8348,0,0,0,0,0
A8349,0,0,1.0019582262109,1.0019582262109,1.0019582262109
A8350,0,2.00785343002263,0,0,0
A8351,0,3.01771667252281,0,0,1.0019582262109
A8352,0,0,1.0019582262109,0,1.0019582262109
A8353,1.0019582262109,0,0,0,3.01771667252281
A8354,3.01771667252281,1.0019582262109,1.0019582262109,0,0
A8355,2.00785343002263,1.0019582262109,0,2.00785343002263,0
A8356,0,0,0,0,0
A8357,0,0,0,0,0
A8358,0,0,0,0,0
A8359,0,0,0,0,0
A8360,0,0,0,0,2.00785343002263
A8361,0,10.2005525880831,0,0,0
A8362,2.00785343002263,3.01771667252281,0,2.00785343002263,1.0019582262109
A8363,1.0019582262109,13.3416962915876,1.0019582262109,0,0
A8364,0,0,0,0,0
A8365,0,1.0019582262109,0,0,0
A8366,0,0,0,0,7.09748429180284
A8367,0,0,0,0,0
A8368,0,4.03157938384363,1.0019582262109,1.0019582262109,0
A8369,0,0,0,3.01771667252281,0
A8370,0,0,0,0,0
A8371,2.00785343002263,7.09748429180284,3.01771667252281,9.16201161000583,5.04947336903132
A8372,7.09748429180284,15.4574108131603,10.2005525880831,8.12766676853256,6.07143081403291
A8373,0,0,0,0,0
A8374,0,0,1.0019582262109,0,0
A8375,2.00785343002263,4.03157938384363,2.00785343002263,0,4.03157938384363
A8376,1.0019582262109,2.00785343002263,0,5.04947336903132,2.00785343002263
A8377,0,3.01771667252281,0,4.03157938384363,2.00785343002263
A8378,1.0019582262109,2.00785343002263,0,1.0019582262109,2.00785343002263
A8379,1.0019582262109,10.2005525880831,3.01771667252281,6.07143081403291,3.01771667252281
A8380,0,1.0019582262109,0,1.0019582262109,0
A8381,0,1.0019582262109,1.0019582262109,0,0
A8382,0,0,0,0,0
A8383,0,1.0019582262109,5.04947336903132,0,0
A8384,2.00785343002263,8.12766676853256,5.04947336903132,10.2005525880831,7.09748429180284
A8385,2.00785343002263,15.4574108131603,0,14.3973678906563,2.00785343002263
A8386,0,2.00785343002263,0,0,0
A8387,0,0,1.0019582262109,0,0
A8388,0,0,0,1.0019582262109,0
A8389,6.07143081403291,12.2903601117083,2.00785343002263,14.3973678906563,2.00785343002263
A8390,0,1.0019582262109,1.0019582262109,1.0019582262109,0
A8391,1.0019582262109,7.09748429180284,0,1.0019582262109,0
A8392,0,1.0019582262109,1.0019582262109,1.0019582262109,1.0019582262109
A8393,2.00785343002263,1.0019582262109,1.0019582262109,3.01771667252281,0
A8394,0,1.0019582262109,0,0,0
A8395,0,1.0019582262109,0,0,0
A8396,1.0019582262109,2.00785343002263,1.0019582262109,2.00785343002263,0
A8397,0,0,0,0,0
A8398,1.0019582262109,2.00785343002263,0,4.03157938384363,5.04947336903132
A8399,0,0,0,0,0
A8400,2.00785343002263,2.00785343002263,0,1.0019582262109,1.0019582262109
A8401,0,3.01771667252281,0,0,1.0019582262109
A8402,0,1.0019582262109,0,0,0
A8403,0,0,0,0,0
A8404,0,2.00785343002263,0,0,0
A8405,0,2.00785343002263,0,0,1.0019582262109
A8406,0,0,0,0,0
A8407,0,5.04947336903132,1.0019582262109,1.0019582262109,3.01771667252281
A8408,0,0,0,0,0
A8409,0,0,0,0,0
A8410,0,0,0,0,0
A8411,0,1.0019582262109,0,0,0
A8412,0,0,0,0,0
A8413,0,0,0,0,0
A8414,0,0,0,0,0
A8415,0,0,0,0,0
A8416,0,0,0,0,0
A8417,0,4.03157938384363,0,0,0
A8418,1.0019582262109,0,0,2.00785343002263,0
A8419,0,1.0019582262109,0,2.00785343002263,0
A8420,0,0,1.0019582262109,0,0
A8421,1.0019582262109,0,0,0,0
A8422,0,0,0,1.0019582262109,7.09748429180284
A8423,1.0019582262109,0,6.07143081403291,2.00785343002263,0
A8424,3.01771667252281,3.01771667252281,5.04947336903132,4.03157938384363,0
A8425,0,0,0,1.0019582262109,0
A8426,0,2.00785343002263,0,0,0
A8427,0,0,0,0,0
A8428,0,0,0,1.0019582262109,0
A8429,1.0019582262109,12.2903601117083,0,0,0
A8430,0,0,0,0,0
A8431,0,0,0,0,0
A8432,0,0,0,0,0
A8433,5.04947336903132,7.09748429180284,1.0019582262109,1.0019582262109,4.03157938384363
A8434,1.0019582262109,41.1346897127612,0,0,0
A8435,0,0,0,0,0
A8436,0,0,0,0,0
A8437,0,0,0,0,0
A8438,0,0,0,0,0
A8439,0,0,0,1.0019582262109,0
A8440,0,2.00785343002263,0,4.03157938384363,0
A8441,2.00785343002263,1.0019582262109,0,7.09748429180284,0
A8442,1.0019582262109,6.07143081403291,1.0019582262109,3.01771667252281,1.0019582262109
A8443,0,1.0019582262109,1.0019582262109,1.0019582262109,0
A8444,0,1.0019582262109,0,10.2005525880831,0
A8445,0,0,0,0,1.0019582262109
A8446,0,0,0,0,0
A8447,0,0,0,0,0
A8448,0,0,0,0,0
A8449,0,0,0,0,0
A8450,0,0,0,0,0
A8451,0,0,0,0,0
A8452,0,0,0,0,0
A8453,0,0,0,0,0
A8454,4.03157938384363,2.00785343002263,1.0019582262109,3.01771667252281,0
A8455,1.0019582262109,5.04947336903132,0,2.00785343002263,0
A8456,0,0,0,0,0
A8457,0,1.0019582262109,0,0,0
A8458,0,0,0,0,0
A8459,2.00785343002263,2.00785343002263,1.0019582262109,0,0
A8460,0,2.00785343002263,0,0,0
A8461,0,0,0,1.0019582262109,0
A8462,0,0,1.0019582262109,0,0
A8463,3.01771667252281,1.0019582262109,0,0,2.00785343002263
A8464,1.0019582262109,6.07143081403291,2.00785343002263,2.00785343002263,0
A8465,1.0019582262109,14.3973678906563,5.04947336903132,3.01771667252281,3.01771667252281
A8466,0,2.00785343002263,9.16201161000583,0,1.0019582262109
A8467,0,0,0,0,0
A8468,0,0,0,1.0019582262109,2.00785343002263
A8469,0,0,0,0,1.0019582262109
A8470,0,1.0019582262109,0,8.12766676853256,0
A8471,0,0,0,0,1.0019582262109
A8472,0,0,0,0,0
A8473,0,0,0,0,0
A8474,0,0,0,0,1.0019582262109
A8475,2.00785343002263,0,2.00785343002263,4.03157938384363,8.12766676853256
A8476,0,2.00785343002263,1.0019582262109,0,9.16201161000583
A8477,0,0,0,0,28.5325928768826
A8478,0,0,0,0,0
A8479,1.0019582262109,1.0019582262109,1.0019582262109,2.00785343002263,4.03157938384363
A8480,0,0,0,0,23.0032202551964
A8481,0,1.0019582262109,0,0,1.0019582262109
A8482,2.00785343002263,0,1.0019582262109,0,2.00785343002263
A8483,0,0,0,0,0
A8484,0,0,0,0,0
A8485,0,0,0,1.0019582262109,0
A8486,0,0,0,0,0
A8487,3.01771667252281,7.09748429180284,4.03157938384363,1.0019582262109,6.07143081403291
A8488,0,0,1.0019582262109,0,5.04947336903132
A8489,0,0,0,0,0
A8490,0,0,0,0,0
A8491,0,0,0,0,0
A8492,0,0,0,0,0
A8493,0,3.01771667252281,0,0,6.07143081403291
A8494,0,0,0,0,0
A8495,0,0,0,0,0
A8496,0,0,0,0,0
A8497,1.0019582262109,0,0,2.00785343002263,0
A8498,0,0,0,0,0
A8499,0,1.0019582262109,0,0,0
A8500,0,1.0019582262109,0,1.0019582262109,3.01771667252281
A8501,0,0,0,0,0
A8502,0,0,0,0,0
A8503,0,0,0,0,0
A8504,0,0,0,0,0
A8505,0,0,0,0,0
A8506,0,1.0019582262109,0,0,0
A8507,0,13.3416962915876,0,0,0
A8508,0,0,0,0,0
A8509,0,0,0,0,0
A8510,1.0019582262109,0,0,0,0
A8511,0,1.0019582262109,3.01771667252281,1.0019582262109,0
A8512,0,0,0,0,0
A8513,0,0,0,0,0
A8514,0,0,0,0,0
A8515,0,0,0,0,0
A8516,0,0,0,0,0
A8517,0,0,0,0,0
A8518,0,0,0,0,0
A8519,0,0,0,0,0
A8520,0,0,0,0,0
A8521,0,0,0,0,0
A8522,0,0,0,0,0
A8523,2.00785343002263,3.01771667252281,0,8.12766676853256,7.09748429180284
A8524,6.07143081403291,12.2903601117083,1.0019582262109,1.0019582262109,0
A8525,0,1.0019582262109,0,0,0
A8526,0,0,0,0,0
A8527,0,0,0,0,0
A8528,0,0,0,0,0
A8529,0,0,0,2.00785343002263,1.0019582262109
A8530,3.01771667252281,10.2005525880831,2.00785343002263,3.01771667252281,1.0019582262109
A8531,0,1.0019582262109,0,0,0
A8532,0,0,0,0,0
A8533,0,0,0,0,0
A8534,0,0,0,0,0
A8535,0,0,0,0,0
A8536,0,0,0,0,0
A8537,0,0,0,1.0019582262109,0
A8538,0,0,1.0019582262109,1.0019582262109,0
A8539,0,0,0,2.00785343002263,0
A8540,0,0,0,0,0
A8541,2.00785343002263,0,1.0019582262109,0,0
A8542,6.07143081403291,4.03157938384363,2.00785343002263,5.04947336903132,3.01771667252281
A8543,0,0,0,0,0
A8544,0,0,0,0,0
A8545,0,0,0,0,0
